id,salary
31917,6431773.0
31918,3506562.8
31919,4685044.5
31920,5094854.5
31921,10650115.0
31922,3200462.8
31923,4175763.8
31924,4930953.5
31925,4998417.5
31926,5732531.0
31927,9851946.0
31928,10220792.0
31929,7802420.0
31930,4078177.0
31931,6329170.5
31932,5495373.0
31933,5188558.5
31934,4956105.0
31935,4924859.5
31936,3214649.8
31937,3920737.2
31938,5770518.5
31939,2744065.5
31940,4353342.5
31941,7033125.0
31942,9604001.0
31943,5417365.5
31944,12980915.0
31945,7603385.5
31946,10727912.0
31947,7261551.0
31948,5256544.5
31949,5168353.0
31950,7431843.5
31951,13148036.0
31952,3950729.5
31953,13148036.0
31954,3214649.8
31955,5616421.5
31956,5005727.0
31957,4675257.0
31958,14970565.0
31959,6383263.5
31960,5566763.5
31961,4190301.8
31962,4544371.0
31963,4881386.5
31964,6675427.5
31965,9364317.0
31966,7210426.5
31967,5168353.0
31968,8836160.0
31969,12632143.0
31970,3766368.8
31971,5329759.5
31972,5826187.5
31973,4864651.5
31974,4271400.0
31975,12628924.0
31976,6301969.0
31977,5080443.0
31978,3211162.2
31979,11270244.0
31980,5498578.5
31981,3756765.2
31982,5007847.5
31983,8817543.0
31984,6738515.5
31985,4778840.0
31986,3723293.2
31987,14268931.0
31988,7224086.0
31989,4359854.5
31990,12659465.0
31991,7365564.5
31992,17131688.0
31993,4349639.5
31994,4789966.5
31995,25174588.0
31996,7185821.5
31997,5132634.0
31998,3462292.5
31999,10908426.0
32000,5567227.0
32001,6130011.5
32002,3525492.5
32003,2501765.2
32004,6646778.0
32005,5080443.0
32006,5073179.0
32007,6854339.0
32008,4899871.0
32009,5624442.0
32010,6477965.5
32011,5310288.5
32012,7432454.0
32013,7432673.0
32014,6130011.5
32015,4441169.0
32016,6545940.5
32017,6979678.5
32018,6172083.5
32019,23578822.0
32020,5145715.0
32021,8776690.0
32022,4358313.0
32023,9481276.0
32024,10660316.0
32025,8949783.0
32026,15902446.0
32027,4738646.5
32028,4619598.0
32029,9980425.0
32030,3018731.2
32031,4237961.5
32032,9677718.0
32033,14731561.0
32034,3200462.8
32035,4254850.0
32036,5257458.5
32037,10037643.0
32038,5971028.5
32039,10404342.0
32040,4991865.5
32041,4911573.0
32042,12485798.0
32043,9516742.0
32044,4361141.5
32045,10811100.0
32046,14336652.0
32047,4015467.0
32048,3491131.5
32049,7171642.5
32050,6191473.0
32051,3775289.5
32052,7080111.0
32053,11523148.0
32054,25306428.0
32055,7406195.0
32056,6009879.0
32057,4759493.5
32058,11207923.0
32059,3834777.8
32060,7119961.5
32061,5275143.0
32062,7749831.0
32063,5290155.5
32064,5163058.0
32065,8203123.0
32066,5127729.5
32067,4371711.5
32068,3543920.5
32069,3352712.8
32070,5187946.0
32071,6479456.0
32072,6050388.0
32073,5887102.0
32074,5389751.0
32075,6226360.5
32076,13296849.0
32077,4393571.5
32078,12214557.0
32079,3525492.5
32080,6939340.5
32081,4618260.5
32082,4734724.0
32083,12132980.0
32084,6023635.0
32085,3207256.8
32086,6688057.5
32087,4274430.5
32088,4176725.5
32089,3727298.5
32090,5032329.5
32091,4775853.0
32092,7343534.5
32093,13385529.0
32094,4178048.2
32095,5851038.0
32096,4643360.0
32097,4618512.0
32098,4435806.5
32099,3750163.8
32100,3276704.2
32101,3095209.2
32102,18480918.0
32103,5198969.5
32104,7566235.0
32105,5504977.5
32106,6189935.5
32107,9894966.0
32108,7035540.0
32109,5611716.0
32110,4895297.5
32111,4831756.0
32112,7347972.5
32113,5348213.0
32114,5037665.0
32115,6536065.0
32116,3366526.0
32117,7741287.5
32118,9545498.0
32119,6673499.5
32120,8351024.5
32121,11650948.0
32122,3790441.2
32123,6376437.5
32124,21114068.0
32125,9017979.0
32126,4759028.0
32127,3843079.5
32128,16279640.0
32129,5869906.5
32130,4602318.0
32131,4963908.0
32132,3506562.8
32133,4604653.0
32134,4731617.5
32135,30072772.0
32136,6490031.0
32137,5065867.0
32138,8759445.0
32139,4765873.0
32140,4686197.0
32141,4368129.5
32142,4937750.5
32143,9690742.0
32144,3598870.0
32145,2600223.8
32146,5554944.0
32147,6174521.0
32148,4961470.5
32149,3089257.5
32150,5057492.5
32151,8260773.0
32152,7745005.5
32153,6112988.5
32154,15598702.0
32155,29297326.0
32156,6109984.0
32157,27382942.0
32158,6040661.5
32159,5622030.5
32160,6375963.5
32161,3095209.2
32162,11116441.0
32163,12175175.0
32164,9853978.0
32165,5142937.0
32166,4183756.8
32167,5666006.0
32168,6584335.5
32169,3803498.2
32170,4491942.0
32171,15616970.0
32172,6335156.5
32173,5008742.5
32174,5891703.0
32175,11453017.0
32176,5254458.5
32177,4908256.5
32178,13716431.0
32179,3965624.8
32180,7680446.0
32181,7485376.0
32182,9964203.0
32183,19105188.0
32184,5129513.5
32185,10997280.0
32186,4758796.0
32187,8023988.5
32188,4818522.5
32189,3802237.8
32190,3200462.8
32191,5198969.5
32192,2036785.9
32193,5047807.0
32194,13439762.0
32195,12443633.0
32196,4255784.0
32197,2401050.2
32198,9448781.0
32199,4865656.0
32200,4977562.5
32201,4991080.0
32202,5740630.5
32203,25174588.0
32204,7038488.0
32205,4679489.5
32206,8276208.5
32207,4418509.5
32208,4522758.5
32209,8223286.5
32210,29496754.0
32211,4178593.8
32212,9292482.0
32213,3411482.5
32214,4453947.0
32215,5600980.5
32216,10278558.0
32217,3663193.8
32218,6206040.0
32219,6477965.5
32220,5698384.0
32221,10603909.0
32222,5071413.0
32223,5069678.5
32224,11451662.0
32225,5220430.0
32226,5455088.5
32227,6887582.5
32228,9780506.0
32229,6709403.5
32230,3217690.2
32231,4371848.5
32232,13892345.0
32233,4183756.8
32234,4498818.5
32235,5634140.0
32236,4363052.5
32237,14298319.0
32238,4134179.0
32239,6460142.5
32240,5240827.5
32241,5851147.0
32242,5382835.5
32243,13109090.0
32244,3901474.2
32245,15736481.0
32246,3022771.5
32247,4175763.8
32248,5355691.5
32249,3962923.2
32250,11922383.0
32251,11533510.0
32252,8559266.0
32253,10004950.0
32254,11092826.0
32255,14167854.0
32256,6839915.5
32257,7700365.0
32258,32429872.0
32259,9126213.0
32260,5736011.5
32261,4397354.0
32262,8753973.0
32263,4136044.0
32264,4836684.5
32265,6040616.0
32266,5505875.5
32267,6919392.5
32268,4183756.8
32269,7695869.0
32270,8917301.0
32271,5850044.0
32272,11922383.0
32273,5241007.5
32274,6283827.5
32275,4116780.5
32276,10291736.0
32277,2170946.5
32278,4261694.0
32279,5653195.5
32280,3985094.2
32281,4917758.0
32282,4799287.0
32283,6617120.5
32284,4357499.0
32285,22211372.0
32286,5615799.0
32287,5345234.0
32288,8260773.0
32289,3200462.8
32290,5187611.0
32291,6791079.0
32292,4479483.5
32293,16234600.0
32294,3237589.8
32295,5198853.0
32296,7409976.0
32297,9212601.0
32298,7224002.5
32299,7987655.5
32300,5185958.0
32301,6987973.5
32302,3522659.0
32303,7432688.5
32304,3743948.2
32305,3144602.0
32306,9886636.0
32307,6453061.5
32308,4015526.5
32309,10011491.0
32310,5339964.5
32311,19675422.0
32312,11131578.0
32313,13699201.0
32314,3241738.5
32315,7072861.0
32316,14612274.0
32317,5418777.0
32318,7464966.5
32319,5434028.5
32320,5389506.0
32321,6108983.0
32322,6329170.5
32323,9179119.0
32324,4788911.5
32325,14731561.0
32326,4686409.0
32327,6774640.0
32328,24148488.0
32329,8244160.5
32330,3415099.8
32331,4272040.5
32332,4885162.5
32333,6839591.0
32334,4734724.0
32335,5395511.0
32336,5291416.0
32337,5454723.5
32338,3599733.8
32339,5256573.5
32340,4618531.5
32341,3809348.8
32342,4705462.5
32343,15377048.0
32344,7504549.0
32345,2418738.2
32346,5920733.5
32347,5321838.0
32348,7060256.5
32349,4687282.5
32350,8076763.0
32351,5188558.5
32352,5759070.0
32353,4183756.8
32354,6584549.0
32355,3594281.5
32356,4502714.0
32357,5047807.0
32358,5547345.0
32359,6078402.0
32360,5765292.5
32361,3200462.8
32362,2961827.8
32363,4377913.5
32364,19727132.0
32365,6109502.5
32366,2170946.5
32367,4495143.0
32368,6234961.0
32369,5656494.5
32370,3797910.0
32371,4388661.0
32372,7583033.0
32373,4610669.5
32374,4172607.2
32375,4393571.5
32376,3723293.2
32377,18056694.0
32378,4730506.5
32379,5059786.0
32380,5212440.5
32381,8523238.0
32382,15562215.0
32383,7555990.5
32384,5906412.5
32385,6548124.0
32386,3650730.2
32387,12132980.0
32388,17275724.0
32389,2762192.0
32390,2203455.8
32391,28260672.0
32392,4343831.5
32393,5445196.0
32394,2526235.8
32395,11922383.0
32396,3489896.5
32397,8382130.0
32398,9308364.0
32399,19083084.0
32400,28260672.0
32401,8670774.0
32402,3525492.5
32403,15114712.0
32404,6534272.5
32405,3090624.8
32406,5622030.5
32407,3967834.0
32408,9229161.0
32409,7181758.0
32410,5925538.5
32411,7850442.5
32412,3790441.2
32413,3962923.2
32414,6245758.5
32415,5626468.0
32416,3668374.0
32417,5591393.0
32418,8584203.0
32419,7509995.0
32420,7291980.5
32421,5188558.5
32422,5801668.5
32423,8974926.0
32424,5194079.5
32425,11660924.0
32426,4354221.0
32427,1886474.0
32428,4879125.5
32429,5447819.5
32430,5364003.5
32431,5073179.0
32432,3294844.2
32433,9109984.0
32434,4078177.0
32435,6160641.5
32436,3786249.5
32437,7127878.0
32438,4492128.0
32439,6177902.0
32440,8622633.0
32441,8039534.0
32442,12837813.0
32443,4547790.5
32444,3802237.8
32445,10004870.0
32446,6523823.5
32447,5859716.5
32448,12641938.0
32449,7409850.0
32450,12556278.0
32451,11925795.0
32452,9162467.0
32453,6491704.0
32454,6075639.5
32455,6124851.5
32456,11443861.0
32457,11275391.0
32458,5001791.5
32459,3934839.0
32460,2812774.2
32461,7347470.0
32462,4263190.5
32463,3506562.8
32464,6425998.5
32465,4374792.5
32466,7255835.5
32467,5817973.0
32468,6534272.5
32469,4116780.5
32470,13723803.0
32471,6948855.5
32472,3798878.0
32473,9794437.0
32474,9571470.0
32475,4141901.8
32476,10239954.0
32477,7172596.0
32478,4633514.0
32479,8784619.0
32480,4550697.0
32481,5046795.5
32482,3586796.8
32483,4623613.5
32484,8326261.5
32485,6463274.0
32486,4379203.0
32487,5732744.0
32488,5102487.5
32489,5488545.0
32490,3200462.8
32491,18056694.0
32492,3721891.0
32493,5392890.0
32494,13892345.0
32495,4561718.0
32496,4522758.5
32497,6189935.5
32498,4034534.2
32499,4019965.5
32500,19675422.0
32501,8435549.0
32502,5310641.0
32503,10487055.0
32504,5022740.0
32505,7749831.0
32506,6544435.0
32507,5194079.5
32508,16794544.0
32509,2170946.5
32510,13951395.0
32511,3022771.5
32512,9004699.0
32513,4907794.0
32514,6395337.5
32515,3648754.8
32516,3097760.5
32517,9354707.0
32518,5022740.0
32519,6591270.0
32520,2692026.0
32521,6997242.5
32522,9343743.0
32523,3132536.5
32524,4379203.0
32525,4320692.5
32526,4148899.0
32527,4289844.0
32528,5174917.0
32529,7194820.0
32530,5903158.0
32531,7876973.0
32532,7538267.5
32533,5150632.5
32534,6486599.5
32535,4361067.0
32536,4489983.0
32537,3984874.0
32538,5883239.0
32539,5373120.0
32540,4589989.0
32541,3414657.8
32542,6615058.5
32543,17255594.0
32544,4361439.5
32545,5050199.5
32546,4308319.5
32547,4830709.0
32548,5128726.5
32549,4492932.0
32550,7895152.5
32551,6130388.0
32552,4473660.5
32553,4064127.0
32554,17938714.0
32555,3375699.2
32556,4761709.0
32557,4437438.5
32558,6117447.5
32559,6717265.0
32560,4924779.0
32561,6063173.0
32562,7476439.5
32563,2469260.8
32564,3634107.5
32565,3500469.2
32566,3454673.2
32567,5737919.0
32568,6003080.5
32569,4371711.5
32570,4717871.0
32571,7638428.5
32572,4206653.0
32573,5133534.5
32574,6940852.0
32575,8569507.0
32576,5844270.0
32577,4723160.0
32578,4235421.5
32579,7493536.0
32580,4058358.5
32581,4151865.2
32582,5743296.0
32583,4725830.5
32584,2681266.8
32585,4358712.0
32586,4619598.0
32587,5131717.5
32588,8862901.0
32589,5553430.0
32590,6979678.5
32591,3633627.5
32592,4319619.5
32593,5196444.0
32594,6418475.0
32595,8410260.0
32596,4388161.5
32597,13647017.0
32598,4886645.5
32599,4749307.0
32600,4058444.0
32601,6245468.5
32602,5591611.0
32603,4472253.5
32604,8607828.0
32605,5839393.0
32606,6061572.5
32607,4737626.0
32608,3316171.2
32609,4687863.0
32610,9743715.0
32611,5015201.5
32612,4920018.5
32613,12415506.0
32614,3790764.5
32615,4161443.5
32616,6456399.5
32617,4632925.0
32618,8137062.5
32619,4470839.5
32620,4451211.5
32621,4915242.5
32622,3567317.5
32623,3162747.0
32624,4867329.0
32625,3032303.2
32626,7769108.0
32627,3434398.8
32628,9747748.0
32629,4712847.5
32630,4611300.5
32631,2777044.0
32632,4195440.5
32633,4397685.0
32634,18399756.0
32635,8356313.5
32636,4804087.0
32637,4175763.8
32638,6449789.0
32639,19880856.0
32640,6243199.0
32641,4930254.5
32642,5750979.5
32643,6792465.0
32644,7043337.0
32645,7946726.0
32646,3744409.0
32647,8795100.0
32648,5066405.5
32649,5586484.0
32650,10120766.0
32651,5398456.0
32652,4183756.8
32653,14479900.0
32654,7672435.5
32655,5683158.5
32656,4060392.8
32657,6071928.5
32658,6616134.0
32659,29012088.0
32660,9665612.0
32661,6982607.5
32662,11910772.0
32663,4281702.0
32664,17576028.0
32665,4459979.0
32666,4364820.0
32667,5300655.5
32668,3671959.8
32669,5364140.0
32670,6794038.5
32671,7239499.5
32672,6487974.5
32673,5399749.0
32674,4435983.0
32675,4632474.5
32676,5335834.0
32677,5252628.5
32678,5299245.0
32679,3506562.8
32680,2172106.2
32681,5974461.5
32682,6467385.5
32683,3352726.0
32684,25777786.0
32685,24012536.0
32686,7900847.5
32687,7233391.5
32688,4272040.5
32689,10455437.0
32690,11512781.0
32691,6671282.0
32692,21652652.0
32693,7291356.0
32694,7570849.5
32695,5021479.0
32696,7590801.0
32697,7394204.0
32698,8955808.0
32699,4320625.0
32700,5719320.5
32701,6816059.5
32702,6171527.5
32703,11424922.0
32704,7021770.5
32705,13538535.0
32706,5287978.0
32707,6989981.0
32708,3522872.0
32709,4593091.0
32710,3457212.0
32711,16264275.0
32712,11095246.0
32713,19460822.0
32714,6536065.0
32715,2717637.2
32716,18338232.0
32717,7782788.5
32718,5037324.5
32719,6241692.5
32720,2411908.5
32721,13952546.0
32722,5577284.0
32723,6573445.5
32724,6124205.0
32725,4451798.5
32726,3958555.8
32727,7846415.0
32728,7647116.0
32729,12600097.0
32730,5890908.5
32731,5552125.5
32732,5602921.0
32733,11221094.0
32734,6437194.5
32735,2219266.0
32736,13892345.0
32737,8978711.0
32738,6063831.0
32739,5382619.0
32740,3815858.0
32741,19737012.0
32742,2170946.5
32743,10148250.0
32744,3428078.8
32745,4435119.5
32746,5438930.5
32747,50604220.0
32748,4007427.2
32749,10167152.0
32750,5234886.5
32751,7685926.5
32752,3541858.5
32753,4683603.5
32754,3924377.5
32755,2036785.9
32756,5968054.0
32757,13963269.0
32758,5198969.5
32759,4994360.0
32760,25840432.0
32761,13081571.0
32762,6268787.0
32763,4323760.5
32764,3382552.5
32765,12113225.0
32766,4727347.5
32767,4972759.0
32768,5529852.5
32769,4116780.5
32770,3506562.8
32771,6798857.5
32772,5379547.5
32773,13148036.0
32774,3433730.0
32775,5420305.5
32776,5765988.5
32777,14948007.0
32778,6466298.0
32779,8552491.0
32780,3237589.8
32781,5839393.0
32782,5226949.5
32783,6950201.0
32784,5187781.5
32785,10083145.0
32786,14612274.0
32787,7439012.0
32788,7940839.5
32789,5267724.0
32790,13496741.0
32791,6737233.5
32792,4715276.5
32793,6285876.5
32794,5707361.5
32795,9865164.0
32796,9567194.0
32797,4080256.5
32798,14731561.0
32799,11238622.0
32800,6957351.5
32801,13892345.0
32802,4185323.8
32803,5900816.5
32804,4369545.0
32805,9712199.0
32806,5642219.5
32807,2891298.5
32808,3839182.5
32809,4938451.0
32810,4267006.5
32811,4325813.5
32812,10753454.0
32813,5075700.5
32814,7129387.0
32815,4666300.0
32816,11657792.0
32817,5796239.5
32818,5456691.5
32819,4915547.5
32820,5031637.5
32821,16546916.0
32822,6161882.0
32823,6011672.5
32824,3142847.8
32825,8607828.0
32826,4176376.0
32827,6798965.5
32828,9728081.0
32829,3792880.8
32830,5351464.0
32831,3846428.0
32832,4393571.5
32833,45039028.0
32834,18019768.0
32835,5004680.0
32836,6333277.5
32837,3658497.0
32838,7869424.0
32839,4183756.8
32840,5194079.5
32841,4007825.2
32842,8109830.0
32843,5320853.0
32844,4531975.5
32845,12136028.0
32846,5733513.0
32847,5046263.0
32848,4482547.0
32849,3965624.8
32850,4654221.0
32851,5071135.0
32852,5164364.0
32853,4538790.5
32854,4571660.5
32855,7963619.0
32856,3506562.8
32857,6281011.5
32858,12124315.0
32859,3238770.0
32860,3575197.2
32861,14528737.0
32862,4626215.0
32863,6816247.0
32864,7365564.5
32865,5611663.5
32866,5633739.0
32867,4556736.5
32868,3229845.8
32869,5062716.5
32870,4903240.0
32871,4175763.8
32872,4690929.0
32873,4477258.5
32874,10640977.0
32875,3946623.2
32876,3768817.0
32877,6738515.5
32878,6949433.0
32879,7426905.0
32880,4805253.0
32881,4397354.0
32882,11677801.0
32883,6502328.5
32884,5128538.0
32885,5861097.0
32886,3089257.5
32887,11309468.0
32888,4108987.0
32889,8093600.0
32890,5073129.0
32891,4183756.8
32892,3628891.0
32893,5772537.0
32894,6957351.5
32895,3918280.0
32896,4169270.0
32897,8139881.0
32898,5205507.5
32899,3089257.5
32900,16850278.0
32901,6176344.0
32902,2424590.0
32903,5176998.5
32904,5022740.0
32905,5249307.5
32906,6519085.0
32907,4515144.0
32908,4127657.5
32909,3791107.5
32910,7667388.5
32911,9108671.0
32912,6738515.5
32913,7369738.0
32914,13978190.0
32915,5756302.5
32916,10089640.0
32917,3412851.5
32918,4957950.5
32919,3423124.8
32920,5180164.0
32921,9677718.0
32922,16463720.0
32923,7898763.5
32924,5645680.0
32925,4116780.5
32926,4599200.5
32927,3872538.0
32928,6575387.5
32929,6958983.5
32930,8158213.5
32931,11095246.0
32932,4183756.8
32933,11240252.0
32934,5203595.0
32935,5631602.5
32936,3562526.2
32937,6124205.0
32938,8762688.0
32939,9118966.0
32940,5745055.0
32941,5599608.5
32942,4255001.0
32943,17373328.0
32944,6051102.5
32945,3506562.8
32946,7227442.5
32947,6216158.5
32948,6395337.5
32949,4678194.0
32950,14948007.0
32951,7146864.5
32952,5336747.0
32953,4794973.0
32954,11540836.0
32955,4150138.2
32956,6536065.0
32957,4472747.5
32958,6258019.5
32959,4750391.5
32960,6127089.5
32961,5843710.0
32962,2200888.8
32963,6716705.5
32964,13273162.0
32965,5535354.0
32966,4079246.2
32967,9625957.0
32968,2996206.0
32969,7245773.5
32970,5723883.5
32971,14948007.0
32972,2720359.2
32973,8213262.0
32974,13490733.0
32975,5001056.5
32976,4642007.0
32977,9315416.0
32978,4515670.0
32979,4116780.5
32980,3394716.2
32981,3001680.5
32982,5983827.5
32983,4565576.5
32984,10853742.0
32985,6032511.0
32986,5784744.0
32987,5327656.5
32988,4345644.0
32989,6914365.5
32990,4680883.5
32991,3827529.8
32992,4262120.5
32993,7080111.0
32994,4376571.0
32995,6025175.5
32996,5177826.0
32997,7400080.5
32998,5916881.5
32999,2046563.9
33000,4116780.5
33001,6173983.5
33002,4816436.0
33003,4528118.5
33004,10848962.0
33005,4446194.0
33006,4781445.0
33007,9798149.0
33008,5606744.5
33009,5701069.5
33010,5346880.5
33011,5922579.5
33012,3834444.8
33013,6252898.5
33014,16497919.0
33015,3656087.5
33016,6311714.0
33017,4129172.2
33018,15960820.0
33019,4004153.2
33020,1875186.4
33021,10345349.0
33022,4457924.5
33023,7562038.5
33024,4666894.5
33025,4326009.0
33026,8476166.0
33027,6616811.5
33028,7244142.5
33029,5276574.0
33030,6334860.5
33031,4619598.0
33032,15028590.0
33033,6124205.0
33034,17717340.0
33035,5469337.0
33036,4459979.0
33037,4323003.0
33038,7528591.0
33039,5641488.5
33040,4410504.0
33041,3652979.8
33042,3512616.8
33043,4660046.5
33044,4925062.5
33045,29204218.0
33046,12701366.0
33047,7829708.5
33048,5827395.0
33049,7335107.0
33050,4930282.0
33051,4711210.0
33052,4039487.5
33053,3773128.2
33054,7034036.5
33055,6268436.0
33056,5351586.0
33057,7088010.0
33058,7704885.0
33059,5748838.0
33060,14731561.0
33061,5327913.5
33062,4289683.0
33063,4773322.5
33064,56779944.0
33065,4586886.5
33066,3993100.5
33067,3200462.8
33068,11485143.0
33069,3198393.5
33070,6914513.0
33071,8910026.0
33072,7541465.5
33073,4684346.5
33074,5846823.0
33075,5585118.5
33076,4563604.5
33077,11050772.0
33078,4913127.5
33079,5430662.0
33080,20991394.0
33081,5270402.0
33082,6464157.5
33083,6254763.5
33084,4923741.0
33085,4619598.0
33086,3193799.2
33087,4543006.5
33088,3962923.2
33089,8657859.0
33090,4863844.0
33091,21027080.0
33092,3415099.8
33093,4383712.5
33094,4614831.0
33095,8299985.0
33096,3811453.8
33097,3457212.0
33098,8260773.0
33099,6277997.0
33100,7647840.5
33101,4417864.0
33102,9571470.0
33103,3683985.0
33104,13892345.0
33105,5986730.5
33106,7429554.5
33107,3237589.8
33108,6283437.5
33109,2839294.2
33110,9164926.0
33111,4526329.0
33112,4599649.5
33113,14232628.0
33114,5010934.0
33115,5306754.5
33116,7910473.5
33117,7397812.5
33118,6149859.5
33119,9794437.0
33120,8982252.0
33121,4555449.5
33122,3904563.5
33123,3921041.8
33124,4646466.5
33125,3520886.2
33126,9093127.0
33127,3258989.0
33128,4713318.0
33129,18056694.0
33130,5051594.5
33131,5550855.5
33132,8553958.0
33133,5457862.0
33134,21652652.0
33135,9784410.0
33136,15287313.0
33137,12127588.0
33138,4356939.0
33139,5779934.0
33140,4619598.0
33141,7395853.0
33142,4197262.5
33143,5654852.5
33144,78260800.0
33145,4798021.5
33146,45216172.0
33147,4457924.5
33148,3404170.0
33149,5464980.0
33150,16194948.0
33151,7264029.5
33152,6573445.5
33153,4987440.0
33154,7582997.5
33155,2885920.8
33156,4395479.0
33157,9931753.0
33158,5941808.0
33159,6395337.5
33160,14731561.0
33161,5996265.0
33162,4940275.5
33163,4397354.0
33164,8822219.0
33165,7226967.5
33166,21027080.0
33167,7909537.0
33168,7699464.0
33169,5288576.0
33170,3914761.8
33171,4150138.2
33172,4470560.0
33173,5695816.0
33174,6199651.0
33175,4526329.0
33176,4760705.0
33177,5004680.0
33178,4003352.0
33179,5382835.5
33180,14948007.0
33181,10626467.0
33182,5364145.5
33183,4016235.0
33184,2822683.8
33185,6915704.5
33186,7177410.5
33187,8967656.0
33188,6233774.0
33189,5289988.5
33190,4303110.0
33191,13829440.0
33192,3097760.5
33193,12530577.0
33194,6164754.5
33195,6728004.0
33196,14614754.0
33197,6402170.0
33198,16569245.0
33199,4581916.5
33200,4496125.5
33201,4052213.2
33202,5733513.0
33203,4906546.0
33204,11859425.0
33205,4129837.2
33206,4494215.0
33207,5038244.0
33208,6075705.0
33209,4140206.8
33210,3024290.2
33211,8596032.0
33212,13919944.0
33213,4065606.2
33214,5287978.0
33215,4619598.0
33216,3506562.8
33217,5103838.0
33218,5463905.0
33219,4559826.5
33220,4185153.5
33221,5939024.0
33222,4591918.0
33223,4902948.0
33224,4604974.5
33225,8749217.0
33226,1650524.0
33227,4906528.0
33228,4684346.5
33229,2191760.2
33230,10727759.0
33231,7394204.0
33232,5567001.0
33233,3095209.2
33234,19675422.0
33235,4598758.0
33236,4266829.5
33237,12678041.0
33238,4563591.5
33239,4972516.5
33240,4241354.0
33241,4533540.5
33242,5979751.0
33243,7559352.5
33244,16818900.0
33245,3948707.8
33246,7583236.0
33247,4044235.8
33248,7537130.5
33249,5137935.0
33250,9342453.0
33251,4511999.5
33252,5007847.5
33253,3125543.0
33254,5643468.0
33255,11449091.0
33256,6487974.5
33257,5324215.0
33258,4128928.0
33259,6243101.0
33260,6180958.5
33261,4683310.5
33262,12722329.0
33263,6816895.5
33264,3512339.2
33265,5239972.0
33266,13146472.0
33267,8457925.0
33268,5254972.5
33269,6043906.5
33270,4532516.5
33271,4696763.5
33272,5818904.5
33273,4148016.8
33274,7964993.5
33275,6616811.5
33276,4982397.5
33277,8246372.0
33278,4908462.5
33279,9023675.0
33280,6040661.5
33281,4883771.5
33282,7224002.5
33283,5118986.5
33284,3512616.8
33285,4789279.0
33286,4444718.0
33287,4619598.0
33288,9567194.0
33289,4884518.5
33290,6040661.5
33291,3882146.5
33292,26207390.0
33293,4863277.5
33294,11267924.0
33295,5911674.5
33296,8958259.0
33297,4499747.0
33298,3892192.0
33299,9472431.0
33300,5962003.0
