id,salary
31908,5767845.154002368
31909,9931732.691166949
31910,5134195.771078163
31911,3408737.9908682383
31912,5190847.486797703
31913,10491149.755042184
31914,13034395.25710188
31915,5045271.134398891
31916,4997425.714440322
31917,6243899.812961407
31918,3941905.9816207075
31919,6259890.991868713
31920,5267851.85834226
31921,9409775.335703164
31922,3115974.0007983777
31923,4465678.698112109
31924,5258379.4094622
31925,5045271.134398891
31926,6197258.483282773
31927,7958170.193743817
31928,10109833.711992413
31929,7063255.468534034
31930,4171995.6511118994
31931,5519655.32763081
31932,5491424.39859022
31933,4991698.806712476
31934,5126949.834080915
31935,5235342.085970476
31936,4405044.39863813
31937,4423422.0731718205
31938,5967264.8836604655
31939,3629092.172337264
31940,5495532.992759216
31941,8848994.868860906
31942,10632297.723700026
31943,8072669.399071964
31944,13299586.367419615
31945,7643331.421618308
31946,11823961.688204484
31947,7379910.426854597
31948,4352897.614841941
31949,4990136.911934525
31950,6374719.638174253
31951,14043260.59217842
31952,5048687.452818546
31953,14043260.59217842
31954,4405044.39863813
31955,5252191.948716326
31956,5147088.010034546
31957,5175322.799969356
31958,13007485.149807964
31959,5843655.428329674
31960,5611124.838702274
31961,3800192.7688761046
31962,4427539.127346212
31963,5201444.838135907
31964,6751447.0482499
31965,11577304.72158438
31966,5582788.70593595
31967,4990136.911934525
31968,8095114.208131822
31969,8558083.828029701
31970,4534817.396529075
31971,5666393.302711279
31972,6141148.233516995
31973,4641239.746123651
31974,4544827.541257635
31975,13883771.508223224
31976,6728611.346202127
31977,5834584.014057932
31978,3669584.134975005
31979,8305159.91601014
31980,5931180.90708251
31981,4522184.023615744
31982,5165682.783779973
31983,8054780.428975429
31984,5529961.086348891
31985,4831221.644436743
31986,3789883.1990308436
31987,11672692.877574049
31988,7223255.392119287
31989,4376782.348532973
31990,14806789.2725541
31991,7210774.272985603
31992,16472192.850330042
31993,3953276.7100067064
31994,5025183.952497182
31995,21619208.327080153
31996,6106959.240495386
31997,5477025.335106649
31998,4263710.197718018
31999,10551081.217331208
32000,6284856.884220621
32001,7499863.453925289
32002,3927547.6279763947
32003,3864494.833309814
32004,7472543.525324837
32005,5834584.014057932
32006,5979634.849198131
32007,6814068.917563951
32008,4853560.71252349
32009,3652062.2632571417
32010,6883438.548990708
32011,4312769.227579611
32012,7801773.740392875
32013,7569006.433831111
32014,7499863.453925289
32015,5100641.387176029
32016,5365805.485375941
32017,7336930.204196692
32018,6556539.396513356
32019,17707428.09339363
32020,5520930.899207627
32021,8225498.156084627
32022,4337634.880207712
32023,10241456.629200574
32024,8406735.314216653
32025,10542999.829268314
32026,13094214.233380336
32027,4494570.1591500975
32028,4997425.714440322
32029,12107625.669822577
32030,4252882.423994711
32031,4767601.645278156
32032,10847237.397976343
32033,14969787.501796022
32034,3115974.0007983777
32035,5116518.492867708
32036,5410179.264859315
32037,12229103.692001596
32038,6162187.499168671
32039,10362551.247932218
32040,5851392.27866906
32041,5217491.570422944
32042,12710102.8428552
32043,9390507.083390031
32044,4222105.017719779
32045,11810396.909448028
32046,13925603.799816027
32047,5007708.589935813
32048,3889719.4421254992
32049,7794263.875823462
32050,6094135.971825695
32051,5183214.969846691
32052,6607111.668942551
32053,9928415.141797941
32054,24617359.21272366
32055,7056774.589504681
32056,5302958.700843848
32057,5609239.3504304495
32058,15081537.925915565
32059,4636436.333757214
32060,6849154.2888002
32061,5516014.688391999
32062,7902643.911847781
32063,5321086.7384498045
32064,4889785.498732524
32065,5398382.79635394
32066,5541130.114435308
32067,5906149.356339293
32068,3831568.3567171646
32069,2925840.571890043
32070,5240770.023599205
32071,6840354.386813808
32072,6358961.049491247
32073,8519123.15112148
32074,4888179.163354611
32075,5755018.140552996
32076,12364091.961070996
32077,5016012.695206527
32078,12619052.54958061
32079,3927547.6279763947
32080,7873112.087281317
32081,4475815.822662069
32082,4784863.006862741
32083,12770044.084184688
32084,5678042.564615227
32085,4532328.056499645
32086,7520364.429937664
32087,5433691.658220082
32088,4408263.329435036
32089,4204430.074807821
32090,5109048.678450236
32091,5850084.664301826
32092,5814152.991083916
32093,12495663.024358433
32094,4556478.968891655
32095,6084684.113396716
32096,5108295.736296316
32097,4631816.510712488
32098,4458283.580520267
32099,3888116.559050577
32100,3480366.3713500025
32101,4505497.573655508
32102,16993600.86605616
32103,5193109.088290956
32104,6795356.847993575
32105,5436962.174529476
32106,7348956.038010709
32107,7040254.007697373
32108,6902752.499185147
32109,8107265.112618136
32110,5160559.193639584
32111,5251987.829397495
32112,8255736.9976825435
32113,6073121.207002113
32114,5334601.379358511
32115,6107086.052053223
32116,4204522.154282032
32117,7833667.751129684
32118,9553961.637796627
32119,7089112.54115847
32120,8189242.167560447
32121,11801979.254576035
32122,3897953.223274558
32123,5727619.975071141
32124,17906666.15286135
32125,7957707.739652533
32126,5301491.088918721
32127,3778029.5100792595
32128,15668938.006178865
32129,5969835.086223662
32130,5322106.520578975
32131,3935990.293998676
32132,3941905.9816207075
32133,4921489.798068998
32134,4738483.315587026
32135,29368846.05688607
32136,6748133.353518911
32137,5180273.538084867
32138,7114863.393295482
32139,4460279.024369633
32140,4186486.479560885
32141,4649627.109744739
32142,5529135.864448647
32143,9174510.427364577
32144,5265191.203034753
32145,3311400.260066507
32146,4439821.257903362
32147,6359879.4220619425
32148,4672313.54271497
32149,3351940.7444855724
32150,4986588.516491838
32151,8408412.666389965
32152,10469853.113483138
32153,5972990.376404246
32154,16081624.527536677
32155,29809928.161696587
32156,6441932.162330898
32157,20378113.405372158
32158,6106943.368243219
32159,4735178.647929801
32160,6744488.846821521
32161,4505497.573655508
32162,21255077.02029021
32163,12665478.065060068
32164,10529425.131714303
32165,4977671.37308339
32166,4113656.4967604144
32167,5323441.064021222
32168,7671241.901163424
32169,4435346.706448741
32170,4700132.853813754
32171,14785763.394012962
32172,7993441.464897403
32173,5491572.560207421
32174,7190140.332459106
32175,9876653.413633505
32176,5742251.299096229
32177,4755118.248514032
32178,11610544.308289908
32179,3485187.7580143223
32180,8542616.087057598
32181,6260089.625971893
32182,10288298.653956216
32183,15473602.310973357
32184,5727012.878188647
32185,10267997.785779934
32186,4726279.1347237285
32187,8134850.481082234
32188,4624987.519920845
32189,4436406.934772348
32190,3115974.0007983777
32191,5193109.088290956
32192,2039126.663829849
32193,5312913.208565604
32194,11768901.776800103
32195,13443017.996593693
32196,3583724.8220651424
32197,4852113.41107625
32198,11940758.308736563
32199,4552136.603000668
32200,5354632.019357101
32201,5268647.0941059245
32202,5635476.6962583065
32203,21619208.327080153
32204,6571474.477204202
32205,4747041.373820686
32206,6919984.36545474
32207,4312128.579818201
32208,4080494.2612664853
32209,8042759.11493038
32210,23542513.74226
32211,4038061.1825710204
32212,7265138.6328976555
32213,3909134.4332501837
32214,4774544.469464462
32215,6656375.250774168
32216,9685357.177233838
32217,5012869.217320837
32218,6106798.929552556
32219,6883438.548990708
32220,4853343.1053511705
32221,11917145.055831451
32222,4221427.014372524
32223,5583800.476209516
32224,11616673.464441769
32225,5245618.507901163
32226,5256569.065880651
32227,6842524.846340974
32228,9965704.479654728
32229,6890083.111218604
32230,3593637.1780273016
32231,4596031.243320283
32232,10575277.98273479
32233,4113656.4967604144
32234,4281412.768250781
32235,4654343.984905321
32236,4782891.043768674
32237,12737158.285813982
32238,4702586.519153593
32239,6437084.442257342
32240,5161113.250971574
32241,5988421.043769798
32242,5980523.841065606
32243,12499793.151594749
32244,4601147.939377087
32245,14089199.928266533
32246,3072526.2075611087
32247,4465678.698112109
32248,4902005.322498675
32249,4106358.187013637
32250,12022165.427275628
32251,13469056.071122665
32252,10809731.545114262
32253,8008599.135785703
32254,9102054.222379167
32255,13368383.460121812
32256,5858505.871797901
32257,9336295.574700609
32258,31582318.205145724
32259,8430050.05826446
32260,5138942.709592705
32261,5017347.78967916
32262,8463831.407879572
32263,4651632.659740334
32264,4520942.540191318
32265,5550621.124825714
32266,5594093.368303068
32267,5459558.621151458
32268,4113656.4967604144
32269,8471311.276775468
32270,7169364.155304008
32271,5094621.767030286
32272,12022165.427275628
32273,6204351.889294749
32274,6545352.480261922
32275,4495442.536537221
32276,11410389.907398485
32277,2341834.8361454504
32278,4008672.943720246
32279,7275942.641918831
32280,5363650.110677065
32281,4884128.682982488
32282,4578300.408456223
32283,7140679.292997421
32284,4783783.979286667
32285,22773635.458829828
32286,3959873.1576528014
32287,5784824.328128074
32288,8408412.666389965
32289,3115974.0007983777
32290,6008273.6361983605
32291,6593157.0668103695
32292,5260597.642084142
32293,14642087.140953638
32294,3686597.9717156314
32295,4370856.761891206
32296,6895105.0382358795
32297,8327733.863751416
32298,7692023.051593052
32299,6665728.21644208
32300,4557815.781811101
32301,7977832.514983489
32302,3913804.896621386
32303,5677272.5482327575
32304,4066458.632064332
32305,3992714.8820074885
32306,8477030.862921404
32307,6109358.746266494
32308,4870020.293464002
32309,10727336.306785105
32310,5456568.845320518
32311,17308797.36191977
32312,11985874.383308206
32313,14451445.368883912
32314,3763909.8797015636
32315,6243861.272826594
32316,15036405.305278264
32317,3714647.494941936
32318,6628807.336082669
32319,5472956.602417779
32320,4848553.774657492
32321,6463108.353808965
32322,5519655.32763081
32323,9343851.58239071
32324,5317136.780814576
32325,14969787.501796022
32326,5324448.951486107
32327,8063285.824677237
32328,23722182.829065055
32329,6825516.81461643
32330,3970821.3014099956
32331,4283779.668143478
32332,4978371.374979001
32333,8252999.849307415
32334,4784863.006862741
32335,5578246.523797904
32336,5917759.624570662
32337,5793230.4413831355
32338,3371495.992202251
32339,5132280.344251798
32340,4534149.355639748
32341,4365020.380825158
32342,3827162.1563048097
32343,12933438.430181842
32344,6482379.606752183
32345,2418012.2357579656
32346,5800196.78546552
32347,5152684.015081617
32348,7516177.169266861
32349,4925839.58566618
32350,8817575.374597058
32351,4991698.806712476
32352,5665443.204593634
32353,4113656.4967604144
32354,7603371.124549567
32355,3726343.6757748853
32356,4462487.711702039
32357,5312913.208565604
32358,5051169.699150442
32359,6000893.915985061
32360,4222562.509334412
32361,3115974.0007983777
32362,3299004.8634300404
32363,4449551.422030376
32364,19891623.766823046
32365,6587451.425721743
32366,2341834.8361454504
32367,4876795.743227683
32368,5768648.199744046
32369,6093468.232973276
32370,3803203.1878185906
32371,4568064.724741163
32372,6973128.293484169
32373,5353603.701568442
32374,4312882.485458278
32375,5016012.695206527
32376,3789883.1990308436
32377,16834331.76484403
32378,4415426.095316333
32379,5015461.490322275
32380,5248953.913529482
32381,7138281.726610859
32382,13025052.144655533
32383,7390953.390283212
32384,7404291.619957162
32385,6270919.177432154
32386,3695161.4980812287
32387,12770044.084184688
32388,14775746.260663195
32389,2946852.848026064
32390,3118027.8734522406
32391,24090948.78538996
32392,4807711.815065373
32393,4773317.18922553
32394,4490893.209063945
32395,12022165.427275628
32396,5181847.539716817
32397,8365613.547999749
32398,7535094.788879243
32399,14181674.606098946
32400,24090948.78538996
32401,8051331.628634663
32402,3927547.6279763947
32403,12841146.566687413
32404,7385674.259665678
32405,5247902.365870198
32406,4735178.647929801
32407,5066855.535858506
32408,7203221.272862688
32409,8687434.679669125
32410,8055146.38826648
32411,6260696.42576248
32412,3897953.223274558
32413,4106358.187013637
32414,6819505.175238113
32415,5572078.226867642
32416,4825755.633250713
32417,5064493.301794313
32418,5374517.789312933
32419,7693306.513741979
32420,5736012.048286275
32421,4991698.806712476
32422,5673299.888843959
32423,8566452.026596805
32424,5330885.6960469335
32425,12361137.900806528
32426,5155055.779618932
32427,4507599.988453714
32428,4485726.848884467
32429,6065940.329251907
32430,4267005.922233453
32431,5979634.849198131
32432,3834503.1645588307
32433,9820155.806112342
32434,4171995.6511118994
32435,5123468.938993907
32436,4043890.048129813
32437,4662473.846800973
32438,3956996.6182788312
32439,6432051.010512037
32440,9691553.379684616
32441,8293926.31291278
32442,13792268.239068497
32443,5135724.736475423
32444,4436406.934772348
32445,7087415.749111948
32446,5326360.670819161
32447,7241768.694612036
32448,12130510.350515924
32449,7812291.459978852
32450,14554785.019559946
32451,13700574.758889304
32452,9023186.21984955
32453,6287413.354351274
32454,6372354.726938713
32455,5762215.608647615
32456,12828512.161554236
32457,10779053.02308326
32458,4701356.928314202
32459,4569012.034856271
32460,3066312.041250733
32461,7894479.893691557
32462,4459524.920918658
32463,3941905.9816207075
32464,6253009.2177127395
32465,4495829.445441869
32466,7548289.4581572665
32467,6628350.417581189
32468,7385674.259665678
32469,4495442.536537221
32470,16231561.636151718
32471,6146532.127291356
32472,5626268.87864525
32473,10177119.496147329
32474,9845904.59816603
32475,5556676.568800526
32476,13537140.036856273
32477,7131686.157627377
32478,4187675.147903842
32479,7719808.566659868
32480,4205513.315215783
32481,4800618.949856959
32482,3435121.0346712903
32483,5307816.137255017
32484,9229021.194961715
32485,5172100.120837849
32486,4346484.424539586
32487,5517648.260764796
32488,4026660.8771517775
32489,5214075.678801662
32490,3115974.0007983777
32491,16834331.76484403
32492,5028560.269749833
32493,5601490.062243108
32494,10575277.98273479
32495,4130091.880901996
32496,4080494.2612664853
32497,7348956.038010709
32498,3764842.971697079
32499,4860810.764108623
32500,17308797.36191977
32501,9319160.587437209
32502,5239334.024632359
32503,10237025.711377084
32504,4627275.180420585
32505,7902643.911847781
32506,4996190.394628285
32507,5330885.6960469335
32508,13901190.869986173
32509,2341834.8361454504
32510,13792492.237371206
32511,3072526.2075611087
32512,7777655.20056146
32513,4544624.49925928
32514,7570724.13398277
32515,3455355.6741004894
32516,3408737.9908682383
32517,8608941.63488896
32518,4627275.180420585
32519,6437978.63020487
32520,3715912.176852438
32521,6573814.227805171
32522,8697172.077566478
32523,3912567.8277438446
32524,4346484.424539586
32525,4350567.117017457
32526,5127592.074457344
32527,6062615.381542301
32528,5190399.967515221
32529,10089041.686319735
32530,5666325.341792654
32531,7862976.643915899
32532,6407371.494780365
32533,5965923.967482328
32534,6863741.6129001295
32535,4189172.018230809
32536,5064849.831297943
32537,4592829.926038761
32538,5074013.356459772
32539,5879282.516900867
32540,5903805.323136986
32541,4111718.0429616
32542,5771074.908917967
32543,12738284.784208648
32544,4833182.412490966
32545,6660333.204497009
32546,4774679.553109315
32547,4560159.0695608845
32548,5856289.376466339
32549,3823921.168606713
32550,7805055.380728149
32551,5811831.776862558
32552,6122181.984108207
32553,4342792.922492955
32554,16747093.768764442
32555,4299127.206191615
32556,4234853.022489498
32557,4437702.102169996
32558,6108526.081072094
32559,4945639.926298309
32560,6659593.679848431
32561,7117422.481341794
32562,7942763.618373143
32563,3121922.6802953226
32564,3315993.3916665274
32565,3380988.5012323027
32566,3521593.7549317465
32567,5521595.186235564
32568,4900298.197075579
32569,5906149.356339293
32570,4560682.476560961
32571,9020655.035379473
32572,4212158.7381179985
32573,5575584.453594197
32574,5764391.523266289
32575,10189939.884148413
32576,5819810.8926619
32577,4861175.468681052
32578,5123247.127914949
32579,7336672.162139198
32580,5944582.419895154
32581,4825151.204342764
32582,5292871.341876098
32583,5025303.753215592
32584,1746238.7818611143
32585,3799937.0423689745
32586,4997425.714440322
32587,3878860.564178387
32588,8148650.979434509
32589,5438178.995756856
32590,7336930.204196692
32591,4409757.736859098
32592,4607825.005788701
32593,5207183.434993001
32594,5513851.59196041
32595,8056582.5493720565
32596,4446385.543859894
32597,16577176.800830573
32598,5900819.762742197
32599,4722162.558935099
32600,4919080.451668916
32601,4975969.205715036
32602,5226756.518629788
32603,4355888.593210336
32604,9815647.625694592
32605,6435415.156533844
32606,6171137.094715088
32607,4826868.9359524585
32608,4318710.289121892
32609,5916720.644816633
32610,7042441.839440548
32611,5035132.886155363
32612,5298213.0758250505
32613,16398208.897680333
32614,6134836.488188526
32615,3578988.835242103
32616,7120202.358567698
32617,4522294.399560904
32618,5997474.460333069
32619,4279809.967869278
32620,4662767.309469931
32621,5341266.694386893
32622,3406133.6913285186
32623,3794141.918641737
32624,4357856.383853778
32625,3847385.489653262
32626,6945661.882662924
32627,4305445.724486822
32628,9063035.133818189
32629,4456006.524237045
32630,5719110.451377531
32631,4360389.04005634
32632,4878866.504272906
32633,4827178.833950202
32634,14262980.162619904
32635,8562151.584751848
32636,4748391.318518819
32637,4465678.698112109
32638,5941826.023042419
32639,17167062.032159653
32640,7225471.749252586
32641,5399326.520389892
32642,5797633.590827635
32643,6848688.705774196
32644,7520798.388410826
32645,6968666.2828690065
32646,4960475.0072059
32647,7624985.511949589
32648,5157407.193348214
32649,6781645.333414419
32650,12940155.534776593
32651,5390128.127424633
32652,4113656.4967604144
32653,12344344.480068114
32654,7893158.438844466
32655,5588546.0686474
32656,4484066.981643892
32657,5043549.361298902
32658,6638660.698836626
32659,27410810.926767174
32660,14630069.434072554
32661,7947884.394356844
32662,14063799.433422133
32663,4544836.191998292
32664,12945334.892163614
32665,5068592.89124191
32666,8386072.189793545
32667,6082405.740781566
32668,3727621.8699914026
32669,6075783.999274774
32670,7671895.576604405
32671,5978149.430747988
32672,7376994.681667464
32673,6166933.92826138
32674,4761068.041258577
32675,5065827.774460288
32676,5298132.627839515
32677,4782411.405124045
32678,4990586.437995113
32679,3941905.9816207075
32680,2917680.504681158
32681,6286487.233619774
32682,3513272.493932282
32683,4456964.994794469
32684,25419740.194571618
32685,19548221.745560337
32686,7867310.389862973
32687,6858187.624462315
32688,4283779.668143478
32689,9724631.842976894
32690,9976347.765726957
32691,5376034.8435032135
32692,19637486.45415831
32693,6404343.682949133
32694,7815695.113826631
32695,4701703.503758743
32696,8594669.025044296
32697,9588848.147750271
32698,9674306.635140505
32699,4248764.969005831
32700,5885874.650834741
32701,5586061.61292896
32702,5744814.643765495
32703,9955240.290245753
32704,7096081.624439231
32705,10711547.717632126
32706,5537747.09526607
32707,5464501.466822104
32708,4098459.176990269
32709,4207243.014832258
32710,3062306.804022225
32711,13983363.51782224
32712,11085344.417257307
32713,21626296.793673366
32714,6107086.052053223
32715,3371362.362365428
32716,15733952.9399829
32717,7754982.8771305345
32718,5593173.771403208
32719,5441026.077273684
32720,3508151.554106334
32721,12638489.11560233
32722,5771070.929894734
32723,6202434.913954859
32724,6327488.5581428865
32725,4611282.165490791
32726,4183760.842283401
32727,7907950.776557762
32728,6172288.049589765
32729,16208883.077959776
32730,6625397.896181477
32731,4921022.4920871565
32732,5592298.936208662
32733,10884562.30160478
32734,5961886.343907602
32735,2523029.8078550072
32736,10575277.98273479
32737,9369953.841399582
32738,11120494.562359719
32739,6435122.419392891
32740,4237641.174273563
32741,21824877.18531611
32742,2341834.8361454504
32743,8840613.713502053
32744,4047663.8479626672
32745,3984570.874600023
32746,5438688.793526885
32747,54065162.41045161
32748,3589596.8719456396
32749,10827607.738195881
32750,7225133.835985908
32751,10068107.846495483
32752,4403435.268902995
32753,4555809.876811182
32754,4363235.332996089
32755,2039126.663829849
32756,6048286.3934874805
32757,17378719.57712109
32758,5193109.088290956
32759,5387970.831637747
32760,24423308.558622643
32761,13940753.348904308
32762,5747132.387302346
32763,4502839.840212484
32764,3736566.567204839
32765,12672555.605626704
32766,5245561.151186488
32767,4290435.182322703
32768,4366383.89054752
32769,4495442.536537221
32770,3941905.9816207075
32771,5841213.99311259
32772,4728192.700034637
32773,14043260.59217842
32774,3806600.518381994
32775,5925844.373297414
32776,5411302.374833907
32777,15834261.418459276
32778,6505741.427908791
32779,8765506.517113594
32780,3686597.9717156314
32781,6435415.156533844
32782,5209318.106059907
32783,6996344.589601632
32784,7922137.478157342
32785,10927978.191925844
32786,15036405.305278264
32787,6639943.891490854
32788,6884985.45130984
32789,4798978.090871179
32790,11853810.607711397
32791,7668873.800803863
32792,4581804.069843996
32793,7236904.184331465
32794,7277113.948902565
32795,7779936.155387608
32796,7737745.306473273
32797,4492454.979753853
32798,14969787.501796022
32799,14940125.669105127
32800,6399505.6527664075
32801,10575277.98273479
32802,4612330.569210941
32803,6568426.735160404
32804,4397808.685058217
32805,8282286.516215284
32806,5540419.196832348
32807,4065903.700912189
32808,3952088.925029466
32809,4974891.27396938
32810,4486977.138048427
32811,4455742.84787237
32812,12657436.088113748
32813,4678411.568188051
32814,7796135.426674457
32815,4968636.208805721
32816,10232889.014331913
32817,4519912.612598525
32818,4546191.570568036
32819,6089634.099392203
32820,5333037.715843889
32821,13750856.790897101
32822,6432082.38149986
32823,5615281.204758723
32824,3578960.915754784
32825,9815647.625694592
32826,4206192.5281605385
32827,7541755.997321989
32828,9258787.99375785
32829,3760755.927451363
32830,4350344.8666496985
32831,4634354.334649317
32832,5016012.695206527
32833,40797784.009619646
32834,15922976.096667914
32835,4269430.22362107
32836,6920766.16360354
32837,4275380.611940681
32838,7828285.103401214
32839,4113656.4967604144
32840,5330885.6960469335
32841,3275141.222038884
32842,7599049.271241594
32843,6412691.806808596
32844,4085672.556263845
32845,13114322.7163396
32846,5440873.0715016415
32847,4859824.845770039
32848,4168568.279438819
32849,3485187.7580143223
32850,3906088.326267656
32851,4876871.738845617
32852,4561840.0362410825
32853,3825804.3294162806
32854,4013340.1710987827
32855,6686975.792877686
32856,3941905.9816207075
32857,5936770.688277848
32858,11780160.380649343
32859,2957281.443629382
32860,3977905.369127341
32861,13830786.863733612
32862,4111289.48100274
32863,6587651.980405356
32864,7210774.272985603
32865,6386515.7465673415
32866,5459909.844568369
32867,4545986.168194797
32868,3748646.5159017993
32869,5115053.613652418
32870,4854354.196063051
32871,4465678.698112109
32872,5094816.78929296
32873,4049368.136991283
32874,7483687.109609391
32875,4237151.242603079
32876,4497765.088522109
32877,5529961.086348891
32878,7632694.49994284
32879,6299252.249681024
32880,8116414.171625334
32881,5017347.78967916
32882,10335783.762122469
32883,6774510.190517297
32884,4735788.444125982
32885,6359926.3109167665
32886,3351940.7444855724
32887,11928803.058499318
32888,4125788.5088642947
32889,6689122.897300571
32890,4774393.062388216
32891,4113656.4967604144
32892,4266604.624688903
32893,4512784.333016769
32894,6399505.6527664075
32895,4571937.277292812
32896,4757714.41343895
32897,8963407.998873785
32898,6167647.913803992
32899,3351940.7444855724
32900,15882044.014262216
32901,5847282.76709285
32902,3814315.0214493484
32903,5636508.702913411
32904,4627275.180420585
32905,5269204.95325075
32906,5876135.178749302
32907,3943877.8007291737
32908,4889692.670276295
32909,3744671.2603219384
32910,5802214.735003101
32911,10359728.998569647
32912,5529961.086348891
32913,8103564.173482908
32914,12801424.880025186
32915,5876518.059762193
32916,8771809.786994176
32917,5322218.53540558
32918,4512450.47888472
32919,3343653.461917724
32920,4571463.233929511
32921,10847237.397976343
32922,15536745.131057968
32923,8057758.242472129
32924,5455738.8759352295
32925,4495442.536537221
32926,4953020.430470195
32927,4037372.1612678356
32928,6738790.045807026
32929,6081712.211480746
32930,8502147.780897927
32931,11085344.417257307
32932,4113656.4967604144
32933,8970449.141724406
32934,5098431.524569627
32935,5586105.203917457
32936,4866019.698526785
32937,6327488.5581428865
32938,8200667.557136577
32939,8820626.124102894
32940,6062082.874424891
32941,4911361.953434271
32942,4694177.844191475
32943,13044407.911259811
32944,5956969.641412389
32945,3941905.9816207075
32946,5669165.236316846
32947,7365588.809208795
32948,7570724.13398277
32949,4685744.847568065
32950,15834261.418459276
32951,6901935.423288805
32952,5457355.491960419
32953,4809316.312587479
32954,14389222.666939346
32955,4390831.029328039
32956,6107086.052053223
32957,4844926.172820451
32958,4828879.29729197
32959,5496902.215865554
32960,5041791.8332024515
32961,7289358.328330052
32962,5092919.676890306
32963,7543850.265154498
32964,9055349.67364595
32965,5310667.137348543
32966,3683591.910572434
32967,10840852.59630835
32968,4013215.984200584
32969,6820334.601810219
32970,7831842.349189288
32971,15834261.418459276
32972,3151238.2562336284
32973,9485935.82182626
32974,12977857.859751962
32975,4478105.250238158
32976,4379843.030959057
32977,8156970.432806929
32978,4457728.572592422
32979,4495442.536537221
32980,3893549.2531798766
32981,3799598.6520466967
32982,4683174.1951985
32983,4907967.385881098
32984,11113193.148726705
32985,6072648.004523968
32986,5245865.657791471
32987,4331269.408364634
32988,5647938.661670157
32989,8255568.963536028
32990,5853633.877542842
32991,6302108.50083836
32992,4418170.3563071545
32993,6607111.668942551
32994,4243040.67678702
32995,5329622.207749677
32996,5957967.692020323
32997,9435411.35989315
32998,4899109.977913049
32999,3546768.7051082016
33000,4495442.536537221
33001,7081143.889735485
33002,4722616.438563344
